X,Y,Code,Suburb,AreaKm2,Population
150.5934249,-34.99778787,11487,Falls Creek (NSW),29.4647,934
150.7023539,-34.82574995,11488,Far Meadow,13.1652,214
146.7447324,-35.12347242,11489,Fargunyah,72.4958,16
151.5023765,-32.73399137,11490,Farley,13.2123,216
150.8149483,-34.45599446,11491,Farmborough Heights,3.0368,4198
149.1160565,-32.84558646,11492,Farnham,27.571,27
153.4850133,-28.31860829,11493,Farrants Hill,3.5695,121
149.599057,-35.52339341,11494,Farringdon,67.4805,14
151.5777363,-32.98212393,11495,Fassifern (NSW),5.335,597
150.5509924,-33.6853631,11496,Faulconbridge,14.932,4026
151.8907165,-32.07034681,11497,Faulkland,37.4294,81
153.0125132,-28.56623619,11498,Fawcetts Plain,27.2705,152
153.4548683,-28.65452783,11499,Federal (NSW),27.5877,691
151.5965801,-32.98419108,11500,Fennell Bay,2.7214,1613
151.8130682,-32.86427544,11501,Fern Bay,8.3532,2762
151.1991469,-32.54932611,11502,Fern Gully,3.4165,64
151.0111623,-33.19336921,11503,Fernances,6.1072,13
151.1157985,-33.06638156,11504,Fernances Crossing,14.5761,33
152.8428839,-31.42098578,11505,Fernbank Creek,14.7313,132
152.6168583,-30.34488861,11506,Fernbrook,42.9577,112
150.8891638,-34.38399267,11507,Fernhill,0.3912,1024
153.4909009,-28.76804389,11508,Fernleigh,11.4617,297
152.9451052,-30.47621363,11509,Fernmount,16.5852,364
153.1689908,-28.79663798,11510,Fernside,14.9199,50
153.4204144,-28.36582675,11511,Fernvale (NSW),12.9497,262
151.8414668,-32.70997702,11512,Ferodale,81.9936,84
151.0844279,-33.55833462,11513,Fiddletown,69.4133,231
147.4576917,-32.84103405,11514,Fifield,665.0444,127
150.848791,-34.4308443,11515,Figtree,8.5595,11564
152.8727288,-28.35651746,11516,Findon Creek,67.5257,24
152.6552877,-29.38455673,11517,Fine Flower,60.8391,26
152.1629068,-32.75027711,11518,Fingal Bay,9.6107,1613
153.5614903,-28.20179892,11519,Fingal Head,4.3223,592
145.5849743,-35.60614954,11520,Finley,535.9009,2524
152.227669,-32.0874987,11521,Firefly,46.6757,270
152.0952766,-32.78515518,11522,Fishermans Bay,1.1587,63
150.4449679,-35.23040158,11523,Fishermans Paradise,0.9928,477
152.9983521,-30.86888548,11524,Fishermans Reach,18.9694,159
151.5393615,-32.49062938,11525,Fishers Hill,14.5389,34
151.5949332,-33.05280414,11526,Fishing Point,0.6664,1042
149.3756044,-33.49306089,11527,Fitzgeralds Mount,21.508,54
149.3936525,-33.52524363,11528,Fitzgeralds Valley,5.7376,9
150.4462783,-34.64915469,11529,Fitzroy Falls,70.7948,222
151.1288827,-33.86741951,11530,Five Dock,2.4492,9359
146.9817624,-32.16568214,11531,Five Ways,573.9236,30
151.8141141,-32.44838148,11532,Flat Tops,18.2243,25
151.6412557,-32.87201224,11533,Fletcher (NSW),6.1751,5132
150.8462181,-34.5808004,11534,Flinders (NSW),2.3072,6679
151.6632504,-33.01205059,11535,Floraville,1.3633,1855
148.0095194,-33.37849596,11536,Forbes (NSW),1082.1226,8433
149.5055759,-35.42369359,11537,Forbes Creek,39.0327,64
152.3375503,-31.24301375,11538,Forbes River,218.5305,9
151.9596588,-32.07623959,11539,Forbesdale,37.5463,177
145.2951685,-29.70222531,11540,Fords Bridge,3778.5968,48
151.0557867,-32.70918854,11541,Fordwich,23.6771,92
151.0265212,-33.54486544,11542,Forest Glen (NSW),5.603,68
149.6624612,-33.38862901,11543,Forest Grove (NSW),8.4284,106
147.4633386,-35.14608433,11544,Forest Hill (NSW),34.62,2274
152.1356822,-29.26135524,11545,Forest Land,209.1464,0
151.1799597,-33.88132448,11546,Forest Lodge,0.4446,4583
149.0782055,-33.46446808,11547,Forest Reefs,66.0736,519
151.210359,-33.76038331,11548,Forestville (NSW),4.6871,8333
151.4669284,-33.40679691,11549,Forresters Beach,2.7678,2897
152.5326723,-32.22091018,11550,Forster (NSW),32.538,13739
152.8730338,-29.47413114,11551,Fortis Creek,106.8997,27
149.5477826,-33.62333589,11552,Fosters Valley,55.8304,86
151.7620757,-32.34819137,11553,Fosterton,32.4451,110
151.4011315,-33.34770998,11554,Fountaindale,7.7739,703
145.4362719,-34.81958608,11555,Four Corners,257.5377,0
148.9403806,-33.42818121,11556,Four Mile Creek (NSW),29.2657,12
141.6786465,-31.36460853,11557,Fowlers Gap,4164.8272,31
150.7608134,-34.71318346,11558,Foxground,20.0572,151
151.6176408,-33.18403793,11559,Frazer Park,2.9774,0
152.6165786,-31.39941163,11560,Frazers Creek,46.1553,183
152.8604745,-31.02583835,11561,Frederickton,12.2642,1390
153.3330887,-29.40271945,11562,Freeburn Island,4.0159,0
151.5931716,-33.19888367,11563,Freemans,2.2434,0
150.7993424,-33.56253577,11564,Freemans Reach,24.5998,1973
151.4927987,-32.98792862,11565,Freemans Waterhole,35.7593,104
149.3617149,-33.27593051,11566,Freemantle,59.8826,27
146.9272486,-35.25831935,11567,French Park,21.2832,28
151.225546,-33.74788584,11568,Frenchs Forest,8.6431,13476
151.2841979,-33.77617445,11569,Freshwater (NSW),1.782,8862
149.6812224,-32.46896859,11570,Frog Rock,13.7991,152
148.8666943,-34.24613978,11571,Frogmore,304.2061,134
149.8143658,-36.76726402,11572,Frogs Hollow,16.3434,112
148.8061055,-36.14605393,11573,Frying Pan,65.4794,0
149.5520071,-34.16139872,11574,Fullerton,204.3713,49
151.8379214,-32.84048131,11575,Fullerton Cove,18.4783,568
151.6500696,-29.81553107,11576,Furracabad,77.6383,45
148.1278361,-35.31076502,11577,Gadara,47.0192,41
145.7503163,-34.96897994,11578,Gala Vale,121.838,5
149.517785,-32.44212992,11579,Galambine,58.4642,64
148.559906,-34.60790641,11580,Galong,260.132,226
146.8276103,-34.98593282,11581,Galore,259.0241,98
151.0669702,-33.64733087,11582,Galston,23.5592,3133
150.1322451,-33.71032363,11583,Ganbenang,136.9117,91
152.0741433,-32.01902903,11584,Gangat,9.6728,25
147.018557,-34.80768349,11585,Ganmain,439.8686,781
149.6189774,-29.00265083,11586,Garah,2334.2931,306
151.6788131,-32.94623214,11587,Garden Suburb,1.8984,1911
147.9341048,-33.58479143,11588,Garema,302.6724,102
149.0374852,-33.75702017,11589,Garland,85.8636,57
150.7419076,-32.92449333,11590,Garland Valley,96.4142,12
150.961357,-31.42224213,11591,Garoo,261.137,105
148.7551504,-33.12027562,11592,Garra,60.0748,98
150.9024162,-30.86741059,11593,Garthowen,73.0618,153
151.6905144,-32.98301144,11594,Gateshead,2.676,3142
152.5761116,-31.17140298,11595,Gearys Flat,87.4361,3
148.248082,-36.34564318,11596,Geehi,366.3806,0
147.3466168,-35.24331925,11597,Gelston Park,30.053,122
149.8405154,-33.50027688,11598,Gemalla,24.723,13
152.9775088,-28.61948712,11599,Geneva,13.9791,714
151.2119001,-30.14797796,11600,Georges Creek (NSW),183.7516,14
150.9881118,-33.90892541,11601,Georges Hall,3.3233,9039
149.4892579,-33.52701374,11602,Georges Plains,43.8505,249
151.7313234,-32.90930816,11603,Georgetown (NSW),0.5481,1956
153.1606421,-28.64401765,11604,Georgica,28.279,223
147.000387,-35.84245897,11605,Gerogery,168.9557,563
150.8249837,-34.73900889,11606,Gerringong,10.8565,3962
150.7983893,-34.77285788,11607,Gerroa,8.9999,673
148.8539086,-32.37491327,11608,Geurie,190.4156,752
152.7736178,-28.62032257,11609,Ghinni Ghi,62.6574,37
152.5483271,-31.88325583,11610,Ghinni Ghinni,6.9145,56
149.9120247,-30.9512118,11611,Ghoolendaadi,201.4351,62
150.5419387,-32.22491268,11612,Giants Creek,147.6389,86
153.1004062,-29.28071686,11613,Gibberagee,155.3789,25
152.2888561,-29.54467432,11614,Gibraltar Range,520.883,0
147.4421677,-34.30832727,11615,Gidginbung,136.9069,69
150.8375423,-30.99637497,11616,Gidley,20.9032,95
150.7773618,-34.13753947,11617,Gilead,28.0354,415
151.123141,-29.88248723,11618,Gilgai,86.1685,718
148.6024007,-31.7160441,11619,Gilgandra,648.1338,3129
148.5790201,-30.70350432,11620,Gilgooma,368.5216,34
146.0718799,-32.44208335,11621,Gilgunnia,361.6422,0
146.5143392,-34.80597881,11622,Gillenbah,293.0282,141
153.1088254,-29.63553564,11623,Gilletts Ridge,6.8827,25
151.5181259,-32.76332525,11624,Gillieston Heights,11.7991,3152
149.5458578,-33.78365121,11625,Gilmandyke,54.948,18
148.1814334,-35.40677728,11626,Gilmore (NSW),95.5938,177
148.091515,-31.90084746,11627,Gin Gin (NSW),567.1764,112
150.4984424,-29.73453422,11628,Gineroi,172.6294,61
150.0496248,-32.59053864,11629,Ginghi,53.4167,11
149.9580398,-33.88773252,11630,Gingkin,140.6702,77
153.278693,-28.81774496,11631,Girards Hill,0.7307,1323
146.8609201,-31.23530096,11632,Girilambone,1702.9133,103
151.7332134,-31.67749957,11633,Giro,181.8809,3
147.1458998,-33.66472117,11634,Girral,404.9857,54
152.6422241,-30.56191269,11635,Girralong,40.4327,43
150.9444522,-33.8002418,11636,Girraween (NSW),2.3156,5587
152.0654576,-32.47380018,11637,Girvan,66.247,159
151.1271727,-33.82812842,11638,Gladesville,3.5065,11826
152.9610411,-31.01663512,11639,Gladstone (NSW),6.6211,375
149.7060334,-33.41965202,11640,Glanmire (NSW),46.8439,154
151.1866715,-33.87811184,11641,Glebe (NSW),1.6927,11534
150.7855345,-34.0098399,11642,Gledswood Hills,4.0722,24
150.1555728,-33.06292926,11643,Glen Alice,140.1076,52
149.3879845,-36.68771513,11644,Glen Allen,148.9692,16
150.7735814,-34.08869242,11645,Glen Alpine,5.3624,4558
150.2472448,-33.14937328,11646,Glen Davis,358.4728,117
152.1162039,-29.57111759,11647,Glen Elgin,310.6699,217
149.2473713,-36.21531957,11648,Glen Fergus,59.4035,9
151.6887478,-29.72279446,11649,Glen Innes,198.2992,6157
151.8470978,-32.53272003,11650,Glen Martin,69.237,172
152.2288842,-29.9162132,11651,Glen Nevis,113.0816,0
151.7081375,-32.60569275,11652,Glen Oak,44.5423,347
151.6570424,-31.82217401,11653,Glen Ward,107.658,6
151.7953412,-32.51146519,11654,Glen William,26.1116,126
151.0168464,-32.07353496,11655,Glenbawn,114.1929,76
150.6258341,-33.76369964,11656,Glenbrook,6.9945,5049
151.7138924,-29.9286905,11657,Glencoe (NSW),155.5458,194
151.6482853,-32.92818555,11658,Glendale (NSW),3.7622,3099
150.8541073,-33.74829159,11659,Glendenning,3.5717,5125
151.2850806,-32.58690981,11660,Glendon,10.684,118
151.4084499,-32.48965265,11661,Glendon Brook,161.8553,263
148.0952371,-33.73955505,11662,Glenelg (NSW),146.3679,32
146.9037335,-35.88467885,11663,Glenellen,36.6078,123
150.8935376,-33.97147588,11664,Glenfield (NSW),6.9946,9637
147.3328437,-35.13725123,11665,Glenfield Park,3.0583,5229
153.3994918,-28.2320845,11666,Glengarrie,6.4432,144
150.9984409,-33.70208143,11667,Glenhaven,7.2139,6507
152.8858431,-30.38086271,11668,Gleniffer,63.8411,376
150.6033053,-34.07385661,11669,Glenmore (NSW),6.6956,119
150.6804747,-33.79188668,11670,Glenmore Park,9.7403,23002
151.1088738,-32.45574958,11671,Glennies Creek,40.2042,38
151.4218719,-33.35220521,11672,Glenning Valley,5.6557,2016
150.9922204,-33.57186933,11673,Glenorie,79.435,3497
150.4840065,-34.52895224,11674,Glenquarry,44.9941,222
152.9554974,-30.08226782,11675,Glenreagh,86.2421,898
151.1594771,-32.58880778,11676,Glenridding,9.3442,258
151.409966,-31.65887008,11677,Glenrock (NSW),304.5158,35
146.8993943,-36.05154013,11678,Glenroy (Albury - NSW),8.0579,3288
147.8826933,-35.74861168,11679,Glenroy (Snowy Valleys - NSW),96.9675,72
152.4788029,-31.92787533,11680,Glenthorne,9.1855,237
153.0389279,-29.80142883,11681,Glenugie,106.3535,207
150.9348815,-33.73569333,11682,Glenwood (NSW),5.1186,16128
151.1842122,-33.40727257,11683,Glenworth Valley,22.754,5
150.784543,-33.53207825,11684,Glossodia,15.5359,2829
151.960777,-32.01782673,11685,Gloucester,59.125,2979
151.6196141,-32.06617553,11686,Gloucester Tops,78.6972,0
153.4578735,-28.98914153,11687,Goat Island,0.3125,0
148.3556362,-34.95194006,11688,Gobarralong,208.6647,51
147.310722,-35.06353022,11689,Gobbagombalin,43.2632,472
148.1870895,-35.24598097,11690,Gocup,62.6407,146
148.7014876,-34.17737832,11691,Godfreys Creek,247.3355,79
146.2819764,-34.58501191,11692,Gogeldrie,103.559,87
142.2255951,-34.16909158,11693,Gol Gol,20.4796,1525
149.045939,-32.25377371,11694,Gollan,249.3004,126
149.6730093,-34.25574608,11695,Golspie,205.2056,63
146.8712161,-30.45337532,11696,Gongolgon,2212.8778,38
143.9975546,-35.47508528,11697,Gonn,186.4226,43
148.504091,-35.44220343,11698,Goobarragandra,505.086,70
150.0986527,-33.59411921,11699,Good Forest,22.142,36
148.8217346,-34.90244026,11700,Good Hope,142.2926,167
143.3766053,-34.92169874,11701,Goodnight,93.1753,97
147.4157237,-29.2483859,11702,Goodooga,3488.1482,243
153.3078026,-29.38078774,11703,Goodwood Island,10.048,67
149.2262829,-35.44463702,11704,Googong,71.8991,2689
145.7368348,-33.94733966,11705,Goolgowi,864.7978,400
149.7307967,-31.01342152,11706,Goolhi,453.8168,88
149.231482,-32.33324259,11707,Goolma,244.4615,105
153.2442335,-28.72737844,11708,Goolmangar,13.1611,190
148.4281694,-33.66353961,11709,Gooloogong,289.854,397
146.5684918,-35.74153662,11710,Goombargana,121.4854,51
153.3307706,-28.82203677,11711,Goonellabah,23.1063,12900
153.4306182,-28.60438959,11712,Goonengerry,27.7082,365
148.8773068,-32.01420417,11713,Goonoo Forest,505.0432,11
150.9126615,-31.29153604,11714,Goonoo Goonoo,33.8491,61
148.0602155,-32.93745155,11715,Goonumbla,330.8259,111
151.1976976,-32.28727822,11716,Goorangoola,83.8937,52
148.9934355,-31.1466987,11717,Goorianawa,210.4388,24
151.1534093,-33.75569068,11718,Gordon (NSW),3.7887,7666
152.7159206,-28.73332047,11719,Gorge Creek,50.4383,14
149.5948897,-33.47246288,11720,Gormans Hill,16.4911,785
151.5059907,-33.25501217,11721,Gorokan,3.0867,8370
151.3416153,-33.42225727,11722,Gosford,2.9513,3500
151.4897392,-32.65233488,11723,Gosforth,6.6646,78
151.6061404,-30.69989739,11724,Gostwyck,83.8667,22
149.7277584,-34.74794703,11725,Goulburn,55.5759,22416
151.0887872,-32.5795279,11726,Gouldsville,5.3327,10
149.3471645,-33.15369794,11727,Gowan,134.2958,29
149.0743259,-31.42598885,11728,Gowang,212.306,24
151.1476769,-32.56451802,11729,Gowrie (Singleton - NSW),4.6034,324
150.8250414,-31.34485022,11730,Gowrie (Tamworth Regional - NSW),126.9092,96
149.383147,-34.53085906,11731,Grabben Gullen,84.529,251
152.9415042,-28.40321455,11732,Gradys Creek,70.9983,47
152.9337837,-29.6809273,11733,Grafton,12.6703,10412
150.8052634,-29.55004741,11734,Gragin,27.9212,0
148.0260772,-35.25384839,11735,Grahamstown,33.844,58
150.9148035,-29.43721953,11736,Graman,308.6123,103
152.8209992,-31.61721078,11737,Grants Beach,6.0258,0
151.0088297,-33.83508427,11738,Granville (NSW),3.3333,15329
150.6700858,-34.05787618,11739,Grasmere,5.4384,1963
152.9857741,-30.78445279,11740,Grassy Head,7.6748,81
149.4952391,-32.66788294,11741,Grattai,175.3678,326
150.3236181,-29.6308929,11742,Gravesend,652.7933,321
151.0796851,-34.0580434,11743,Grays Point,1.3187,3126
151.299479,-33.59080846,11744,Great Mackerel Beach,0.1217,38
152.9748808,-29.6504909,11745,Great Marlow,10.1504,186
149.9935816,-37.2108882,11746,Green Cape,53.0708,0
151.034644,-31.78787308,11747,Green Creek,62.8777,13
153.3622292,-28.97029696,11748,Green Forest,12.4709,4
149.6816375,-32.79172874,11749,Green Gully (NSW),24.3433,31
151.7869144,-30.26726269,11750,Green Hills (Armidale Regional - NSW),45.5463,22
148.029213,-35.54633778,11751,Green Hills (Snowy Valleys - NSW),219.6838,0
153.0714059,-28.48696853,11752,Green Pigeon,40.0826,162
151.3779839,-33.45342566,11753,Green Point (Central Coast - NSW),8.4545,6406
151.3754566,-33.43952911,11754,Green Point (Gosford - NSW),0.089,170
152.5182469,-32.24944068,11755,Green Point (Mid-Coast - NSW),0.9858,531
150.8671521,-33.90292075,11756,Green Valley (NSW),3.2145,12514
151.0583489,-33.90230985,11757,Greenacre,7.4049,24371
149.8614938,-36.58454149,11758,Greendale (Bega Valley - NSW),36.1107,81
150.6621603,-33.92787765,11759,Greendale (Liverpool - NSW),33.9317,345
148.3887515,-34.02930697,11760,Greenethorpe,163.0067,239
150.8918908,-33.87461198,11761,Greenfield Park,1.5028,5088
151.1574414,-33.37877485,11762,Greengrove,5.6692,20
152.8052759,-31.04846609,11763,Greenhill (NSW),7.7092,738
151.1591678,-34.03671763,11764,Greenhills Beach,0.5391,793
151.1667168,-32.36144615,11765,Greenlands (Singleton - NSW),64.4848,79
149.4437879,-36.51797226,11766,Greenlands (Snowy Monaro Regional - NSW),61.3924,19
149.2532746,-35.36706288,11767,Greenleigh,6.5225,684
153.1161015,-28.89981806,11768,Greenridge,24.835,151
150.7304219,-34.91075203,11769,Greenwell Point,2.667,1212
151.1847712,-33.82948831,11770,Greenwich,1.6623,5615
149.9117796,-34.60014861,11771,Greenwich Park,88.9074,115
148.0708739,-36.06327495,11772,Greg Greg,77.5853,40
147.4318852,-35.23912101,11773,Gregadoo,118.3989,243
150.7753988,-34.02670633,11774,Gregory Hills,6.3878,4987
149.8495048,-36.97437775,11775,Greigs Flat,21.7402,151
148.1860102,-33.92848787,11776,Grenfell,877.9677,2569
151.5003585,-32.41274544,11777,Gresford,54.1525,244
151.38671,-32.68900065,11778,Greta (NSW),20.7073,2829
151.2825794,-32.88884207,11779,Greta Main,3.0028,67
152.819786,-28.44663791,11780,Grevillia,22.5331,76
150.9440331,-33.82455841,11781,Greystanes,8.9689,22803
146.045513,-34.28006983,11782,Griffith (NSW),51.8964,18197
147.7327912,-34.31925204,11783,Grogan,275.218,88
146.7848226,-34.68843282,11784,Grong Grong,550.5724,250
150.6556741,-33.58539717,11785,Grose Vale,18.4767,1261
150.6766637,-33.6026285,11786,Grose Wold,11.3467,636
148.4620288,-36.56365587,11787,Grosses Plain,44.6532,35
150.0822193,-32.64288571,11788,Growee,72.2816,10
150.2201046,-35.82962069,11789,Guerilla Bay,1.6762,52
150.990943,-33.85626814,11790,Guildford (NSW),5.904,22327
150.9647594,-33.84938702,11791,Guildford West,1.6085,4916
148.4828857,-31.28526914,11792,Gulargambone,733.888,589
150.7334972,-30.17533227,11793,Gulf Creek,170.1003,54
149.5235295,-32.36852258,11794,Gulgong,102.0813,2523
153.2246953,-29.50052002,11795,Gulmarrad,30.7128,1693
150.9255682,-29.79313926,11796,Gum Flat,141.8647,209
152.7278719,-31.25806046,11797,Gum Scrub,71.4217,120
145.2084861,-30.1155667,11798,Gumbalie,3409.6436,6
148.6520928,-33.08336753,11799,Gumble,167.0901,52
147.4318143,-35.13206546,11800,Gumly Gumly,12.3268,309
152.9657398,-30.71949138,11801,Gumma,28.8691,459
145.2968776,-33.9361705,11802,Gunbar,1574.6547,50
148.1036667,-35.04283224,11803,Gundagai,47.2691,1677
150.7187284,-30.24838515,11804,Gundamulda,79.8517,17
149.285828,-35.03897949,11805,Gundaroo,300.2922,1144
149.7942326,-34.83842734,11806,Gundary,107.5129,273
145.7201248,-30.60820202,11807,Gunderbooka,2801.4849,13
151.0613369,-33.38877468,11808,Gunderman,102.6904,199
150.9836376,-31.99621726,11809,Gundy,73.7124,205
150.4755176,-32.26443449,11810,Gungal,146.7327,266
147.9906049,-30.50717799,11811,Gungalman,413.3108,5
150.2089007,-30.99581927,11812,Gunnedah,518.055,9728
149.2656713,-34.78810558,11813,Gunning,78.8066,656
147.7419712,-33.25386105,11814,Gunning Gap,202.808,79
147.910857,-33.12620687,11815,Gunningbland,177.2441,79
149.1498903,-36.74035667,11816,Gunningrah,84.6716,0
149.8199354,-29.73227199,11817,Gurley,953.5519,236
149.8477473,-34.04545125,11818,Gurnang,58.0439,124
152.9821434,-29.4439885,11819,Gurranang,42.1257,89
149.4068526,-34.66988885,11820,Gurrundah,193.0487,58
149.267671,-33.39752576,11821,Guyong,67.4307,129
151.6247202,-30.22298682,11822,Guyra,299.0349,2025
148.9760503,-30.56535524,11823,Gwabegar,542.7306,160
151.5820708,-33.13977018,11824,Gwandalan,2.8747,3274
150.8830108,-34.41501682,11825,Gwynneville,1.2569,3102
151.0859985,-34.0343379,11826,Gymea,2.1845,7587
151.0866939,-34.04896965,11827,Gymea Bay,2.4048,6892
151.1400035,-33.8779288,11828,Haberfield,2.3828,6453
152.8413455,-31.33708451,11829,Hacks Ferry,20.7212,14
151.5525138,-33.21914193,11830,Halekulani,1.3972,2538
153.1020882,-29.93578073,11831,Halfway Creek,83.1661,256
152.5014852,-32.06644637,11832,Hallidays Point,9.9542,519
151.4392943,-33.2290606,11833,Halloran,3.4707,40
150.9272199,-30.76733161,11834,Halls Creek (NSW),472.8609,131
150.8741327,-31.01109715,11835,Hallsville,23.3201,533
151.5383824,-32.29885985,11836,Halton,54.5698,20
151.1247251,-32.59926763,11837,Hambledon Hill,4.1528,14
151.744909,-32.92251295,11838,Hamilton (NSW),1.3879,4230
151.7547076,-32.92759706,11839,Hamilton East,0.384,984
151.7379977,-32.91421409,11840,Hamilton North,0.8017,869
151.7475478,-32.93327843,11841,Hamilton South,1.1671,3875
146.8939263,-36.02738225,11842,Hamilton Valley,11.8829,564
151.4708812,-33.25410653,11843,Hamlyn Terrace,5.2147,6068
150.9598391,-33.95073927,11844,Hammondville,1.8176,3495
152.8603973,-31.07068188,11845,Hampden Hall,2.7739,62
150.0263791,-33.66620472,11846,Hampton (NSW),143.2356,106
151.2481736,-31.50352532,11847,Hanging Rock,313.0899,107
151.6835194,-32.41767416,11848,Hanleys Creek,15.9936,3
152.5835273,-31.71536218,11849,Hannam Vale,25.3077,182
146.0261241,-34.35288982,11850,Hanwood,102.6502,1258
148.3697129,-34.54640656,11851,Harden,14.2196,2031
